PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,CustomTags,CustomLabel,TagSet
240,2026-06-23,13:11:20.25,"Bates, Tyler",1000565755,Right,,,,,,Fastball,Live,,67.1419,2.210891357,-3.237216915,1697.232267,216.0785336,1:15,5.36839,1.84725,4.30466,-52.05326,13.98829,10.25758,3.14876,-0.39617,61.23523,-7.285116733,-1.36002787,0.5848978535,-6.16488,6.50263,-1.50695,50,5.55699,5.18379,-97.24943,2.1535,-5.88527,15.69998,-25.96634,464db89f-5aac-43d6-8db4-b700fdda9cde,130fa25c-1aff-41a6-9886-521dbdb7c698,64.44277,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-0.01534292174,1697.232206,0.9999999641,,c3d31947-c142-436e-b6e5-026be9151eec,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
241,2026-06-23,14:01:56.73,"Coleman, Brayden",1000480418,Right,,,,,,Fastball,Live,,77.95532,3.638610881,-4.054807002,1975.427454,230.6301155,1:45,5.85615,2.58037,,-40.39376,8.15674,10.05015,5.97617,-0.45858,71.29418,-3.716222927,-2.225063262,0.5014968774,-6.17086,3.22867,-2.15754,50,6.20629,7.63704,-112.79259,5.74926,-8.01038,19.0472,-27.98292,60cdf5ec-4206-4c26-a360-6f065f8da031,09a40e25-d9f5-4ff6-8f16-977d86eae17e,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,94c44856-c836-4fb3-ac19-b1d8dbf7c5a0,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
242,2026-06-23,14:02:10.74,"Coleman, Brayden",1000480418,Right,,,,,,Fastball,Live,,79.02903,0.19278962,-2.255857011,2085.378005,209.490904,1:00,5.96515,2.06249,5.41042,-30.41342,15.18729,8.61816,3.61144,0.66641,71.95261,-5.478716778,-0.6449880702,0.4860234396,-5.23119,8.00454,-1.86797,50,5.9614,4.25557,-114.84028,-0.56002,-6.95411,22.17381,-21.53317,d36b300f-fd37-4a75-a8b5-266ad1059ccf,09a40e25-d9f5-4ff6-8f16-977d86eae17e,77.55272,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,56f96ac0-4c3c-4831-8321-3088f452a324,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
243,2026-06-23,14:02:24.29,"Coleman, Brayden",1000480418,Right,,,,,,Fastball,Live,,78.63535,-1.225100004,-4.258942869,2043.9223,232.0555137,1:45,5.80837,2.29897,5.4833,-33.04403,13.38677,17.22676,1.9053,-0.25696,71.23586,-7.397081997,-1.028741645,0.490427138,-10.51433,7.51957,-1.93693,50,5.67884,7.96427,-113.96904,-3.44718,-13.66736,23.23283,-22.39952,321c39f6-8afe-4c51-a221-83d2efc5755e,09a40e25-d9f5-4ff6-8f16-977d86eae17e,76.85635,Pitching,23360159,,,,,,,,,,,,,,,,,,,,42.45974821,1507.907304,0.7377517747,,9365ccd8-1278-4b9e-881b-ecd010b59df5,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
244,2026-06-23,14:02:36.94,"Coleman, Brayden",1000480418,Right,,,,,,Fastball,Live,,78.48857,-2.184822896,-5.150613961,1932.77914,225.2494354,1:30,5.83371,2.29648,5.60958,-33.40142,12.95391,13.10433,1.00197,-1.4314,71.53337,-8.40291741,-2.699361146,0.4900283856,-8.55374,7.58523,-1.86414,50,5.62514,9.85133,-113.61553,-5.34555,-11.09931,22.23181,-22.33147,27526ccb-6459-459a-80f1-1562fd116902,09a40e25-d9f5-4ff6-8f16-977d86eae17e,76.91889,Pitching,23360159,,,,,,,,,,,,,,,,,,,,34.1865208,1598.819615,0.8272127851,,0b5f7dcf-1445-49ac-8f1a-7981adf96a33,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
245,2026-06-23,14:02:53.24,"Coleman, Brayden",1000480418,Right,,,,,,Fastball,Live,,78.2152,0.4769178287,-4.059678333,1992.602844,238.5736597,2:00,5.96668,2.24672,5.57841,-37.50164,8.85852,14.61111,3.28803,-0.33303,71.34535,-6.522804749,-1.326875858,0.4900539013,-8.96723,4.59096,-1.90696,50,5.98348,7.61767,-113.49952,-0.17654,-11.65927,21.4042,-26.20484,0b714630-9ebb-49d4-a98c-4d0d22e5a228,09a40e25-d9f5-4ff6-8f16-977d86eae17e,76.91488,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,28b7b562-7b1d-41ef-9497-c60d4d9db7a5,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
246,2026-06-23,14:03:08.99,"Coleman, Brayden",1000480418,Right,,,,,,Fastball,Live,,79.64322,-1.617556239,-3.29980101,1918.851449,215.046985,1:15,5.88295,2.27202,5.67399,-31.81855,12.72565,8.95329,1.7207,-0.06117,72.79471,-7.552353461,-1.620681105,0.4803601557,-5.75552,7.28793,-1.99943,50,5.72663,6.3985,-115.63779,-4.22597,-7.75995,22.42659,-22.34801,5d8d5a1b-13a7-4483-88a0-b1aa0033c60a,09a40e25-d9f5-4ff6-8f16-977d86eae17e,78.46704,Pitching,23360159,,,,,,,,,,,,,,,,,,,,52.66778081,1163.659876,0.6064356238,,a2a21758-b00c-468e-b9fd-3d1c4c5f46ac,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
247,2026-06-23,14:03:30.70,"Coleman, Brayden",1000480418,Right,,,,,,Fastball,Live,,78.56086,1.832287176,-3.53232493,2043.653447,235.3747525,1:45,5.89989,2.25824,5.46604,-38.86496,7.92271,11.57946,4.37961,-0.08646,70.47969,-5.473659699,-1.35315402,0.4923082634,-7.35476,3.61813,-1.95528,50,6.03534,6.67853,-113.86578,2.47387,-9.47675,24.52674,-27.51202,d4494ed7-5f64-441c-a215-91156684e496,09a40e25-d9f5-4ff6-8f16-977d86eae17e,76.56268,Pitching,23360159,,,,,,,,,,,,,,,,,,,,54.22666482,1194.679242,0.5845801516,,43cd35cc-11db-4284-a158-1c112fb25ce8,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
248,2026-06-23,14:03:48.05,"Coleman, Brayden",1000480418,Right,,,,,,Fastball,Live,,78.33447,-0.8262762368,-3.905015048,2102.790781,232.361724,1:45,5.93311,2.29745,5.8768,-36.71227,9.41366,12.26848,2.10464,-0.31202,70.95402,-7.735653843,-1.585540314,0.4888143797,-7.88544,5.35671,-1.98898,50,5.8453,7.41176,-113.65631,-2.67999,-10.16806,23.5928,-25.26672,b97bf64a-f5d4-4f48-b5f9-538b7d74a2e3,09a40e25-d9f5-4ff6-8f16-977d86eae17e,77.10992,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,0febf0f3-3be2-484b-b545-e0da9b91d3d7,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
249,2026-06-23,14:04:26.94,"Coleman, Brayden",1000480418,Right,,,,,,ChangeUp,Live,,76.17944,-0.2647258644,-1.993475333,1522.796225,185.8516059,12:15,6.14741,2.05287,4.98346,-32.12208,17.85348,1.83507,3.22047,0.3228,69.29134,-6.207550421,-1.652786739,0.508803667,-1.55307,9.41775,-1.86236,50,6.09645,3.7917,-110.62003,-1.53764,-1.91145,20.97394,-20.58309,007a4882-ec70-476f-96e8-0197186e3334,09a40e25-d9f5-4ff6-8f16-977d86eae17e,74.08052,Pitching,23360159,,,,,,,,,,,,,,,,,,,,35.16704811,1244.849794,0.8174762803,,665a6c8d-2ed1-429a-b030-17d6af88d6ba,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
250,2026-06-23,14:04:44.11,"Coleman, Brayden",1000480418,Right,,,,,,ChangeUp,Live,,75.14973,-1.667401874,-4.437162885,1532.865362,228.386842,1:30,5.91159,2.29577,5.61055,-38.94117,11.6704,13.18665,1.10527,-0.75464,68.38047,-8.929119789,-1.961603265,0.5120310802,-8.44252,6.76879,-1.92483,50,5.74414,8.07562,-108.89768,-4.28592,-10.02333,21.14096,-24.13785,79fdccad-a8e1-46e0-8cad-332d8975702e,09a40e25-d9f5-4ff6-8f16-977d86eae17e,73.61358,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,eae6adb7-3944-4385-85cd-d515da555757,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
251,2026-06-23,14:05:00.06,"Coleman, Brayden",1000480418,Right,,,,,,ChangeUp,Live,,73.93154,-1.862718706,-4.662059272,1474.102173,225.108427,1:30,6.09036,2.12767,5.21859,-39.99368,13.02274,13.11819,0.99999,-1.17162,67.43695,-9.252140025,-2.220770828,0.5240546675,-8.33933,7.43914,-1.70668,50,5.88881,8.33767,-107.03586,-4.68441,-9.59021,19.97805,-23.61906,e8b843c6-9a45-48d2-a3fd-48505eb7bf18,09a40e25-d9f5-4ff6-8f16-977d86eae17e,71.92463,Pitching,23360159,,,,,,,,,,,,,,,,,,,,29.4716001,1283.352865,0.8705996694,,fd93b027-2e04-49d5-b7d9-96ed24f9ec09,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
252,2026-06-23,14:05:53.28,"Coleman, Brayden",1000480418,Right,,,,,,Fastball,Live,,80.86291,-1.297819011,-4.092973769,2051.079073,224.8115911,1:30,5.91814,2.60214,,-36.03116,10.3327,10.31047,1.66005,-0.4941,73.90887,-7.78915596,-2.226788895,0.4900734341,-6.32364,5.54653,-2.13478,50,5.72564,7.96477,-116.99486,-4.08,-8.75343,22.33883,-24.49632,abee61d9-eac4-41ae-9ba0-1a3a76977715,09a40e25-d9f5-4ff6-8f16-977d86eae17e,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,41.55594926,1534.839527,0.7483083161,,0ea4db3b-f1a4-4d9a-b51c-15feb074b15d,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
253,2026-06-23,14:06:56.99,"Coleman, Brayden",1000480418,Right,,,,,,Fastball,Live,,80.08475,1.025574276,-1.90717306,1941.631121,216.1634928,1:15,6.07835,2.11659,5.78126,-28.21877,15.62187,11.45442,4.68148,1.29627,72.69487,-4.284144838,0.250955166,0.4765515024,-6.72966,8.10118,-1.96635,50,6.14599,3.53801,-116.43761,1.2499,-9.1786,23.19483,-21.12483,ca9a147d-13f2-4bf0-a8fa-117e4ba8fa05,09a40e25-d9f5-4ff6-8f16-977d86eae17e,79.09416,Pitching,23360159,,,,,,,,,,,,,,,,,,,,32.40028045,1639.368284,0.8443253028,,c1660914-2ccf-4bf8-90f7-cc3b7f5ee74a,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
254,2026-06-23,14:07:32.36,"Coleman, Brayden",1000480418,Right,,,,,,Fastball,Live,,81.33078,0.9629937138,-1.202762651,2025.991628,219.1105467,1:15,6.03936,2.18306,5.72562,-29.25137,13.58665,11.07883,4.49882,1.98607,73.3933,-4.55328729,0.8902188405,0.4710707242,-6.34117,7.0032,-2.08958,50,6.10186,2.1476,-118.22192,1.10444,-8.85355,25.37021,-22.39616,64ca9c35-be27-4dc5-a36f-d4f8ddf81e97,09a40e25-d9f5-4ff6-8f16-977d86eae17e,80.0144,Pitching,23360159,,,,,,,,,,,,,,,,,,,,42.81830396,1486.090731,0.7335127697,,6c35ba47-2ba1-4a5a-9b79-f116296d760f,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
255,2026-06-23,14:08:01.50,"Coleman, Brayden",1000480418,Right,,,,,,Slider,Live,,70.04302,1.814590861,-2.263395723,2229.880883,34.2951704,7:15,5.78171,2.30251,4.6498,-69.52024,-9.36851,-6.3626,1.71418,-0.3791,64.29164,-10.8974541,-3.438075403,0.5582072109,2.5958,-5.40692,-2.06575,50,5.90611,4.20885,-101.55395,1.08918,2.68309,18.22042,-37.76279,125cf55b-82aa-4d5b-b7e1-024ac0e0ae3b,09a40e25-d9f5-4ff6-8f16-977d86eae17e,67.5241,Pitching,23360159,,,,,,,,,,,,,,,,,,,8.535322545,66.92822085,873.8546711,0.391884014,6:15,bbda535c-fdff-4e74-8468-6638b2b56512,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
256,2026-06-23,14:08:21.88,"Coleman, Brayden",1000480418,Right,,,,,,Slider,Live,,71.8672,2.070018401,-2.647865818,,,,5.72704,2.32328,5.00765,-60.66625,-4.26801,-13.21745,2.6281,-1.27894,65.76571,-9.111261456,-5.097873132,0.54051056,6.11157,-2.8735,-2.05897,50,5.87815,5.21516,-104.21866,1.95623,6.65375,19.16954,-35.30247,93b67f98-dd84-467f-8633-cfead0c373ca,09a40e25-d9f5-4ff6-8f16-977d86eae17e,69.73488,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,299d9b49-f2b5-4e92-b5b5-a7016cc72b15,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
257,2026-06-23,14:08:40.65,"Coleman, Brayden",1000480418,Right,,,,,,Slider,Live,,71.04917,-0.05481151222,-3.454726421,2250.054516,45.91101184,7:30,5.85708,2.39092,4.81302,-66.38211,-8.33094,-8.56524,0.27323,-1.59904,65.74667,-12.13176332,-5.0341674,0.5483740519,3.41135,-4.31694,-2.04052,50,5.79613,6.47904,-103.0037,-2.11962,3.63475,18.4268,-36.77369,0b9608fd-a2ff-4faf-a0ce-7c8b6543e5b8,09a40e25-d9f5-4ff6-8f16-977d86eae17e,68.73491,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,658dbf45-383b-4cd6-9459-2eea581a6262,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
258,2026-06-23,14:09:23.24,"Coleman, Brayden",1000480418,Right,,,,,,Fastball,Live,,79.70877,-4.461824809,-7.102668222,2119.744418,215.3889107,1:15,5.66264,2.20256,6.05293,,,,,,,,,,-7.24392,8.67142,-1.65386,50,5.29651,14.03771,-114.84595,-9.88851,-9.6863,21.03359,-20.57896,eafa60d8-1c79-4b0f-bc00-43ada838f9d2,09a40e25-d9f5-4ff6-8f16-977d86eae17e,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,52.63597929,1286.42384,0.6068768618,,f229bd81-1a5d-4a18-82c1-32ba459c0f72,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
259,2026-06-23,14:10:00.98,"Coleman, Brayden",1000480418,Right,,,,,,Fastball,Live,,77.07987,3.277224279,-2.66300804,2017.39017,215.8735378,1:15,5.95886,2.20194,5.44483,-36.32386,11.32271,8.2283,6.0065,0.39287,70.49664,-3.477159753,-1.13199937,0.496806461,-5.0647,5.13666,-1.9725,50,6.22373,4.9536,-111.8777,5.30939,-6.45122,19.24111,-25.63117,50107229-4e8f-4cc7-8167-60706f1f724c,09a40e25-d9f5-4ff6-8f16-977d86eae17e,75.86946,Pitching,23360159,,,,,,,,,,,,,,,,,,,,41.27606428,1516.148981,0.7515397884,,89e99017-16c2-4102-8c08-f1246eeceb33,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
260,2026-06-23,14:10:46.24,"Coleman, Brayden",1000480418,Right,,,,,,Fastball,Live,,77.37893,1.563619103,-3.470696809,2000.666702,228.1440508,1:30,5.79831,2.39831,5.79456,-34.92941,11.37138,12.77859,4.3448,0.23134,71.44483,-4.945098781,-1.087639486,0.4897400062,-7.69432,5.71224,-2.12072,50,5.90587,6.45198,-112.48437,2.06446,-9.97719,18.09501,-24.76702,7ed58771-87cc-4b21-9c55-7cfa9df130ef,09a40e25-d9f5-4ff6-8f16-977d86eae17e,76.96418,Pitching,23360159,,,,,,,,,,,,,,,,,,,,49.34958881,1303.318325,0.6514420035,,457eb399-60cf-4283-9705-9dae9d606346,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
261,2026-06-23,14:11:12.28,"Coleman, Brayden",1000480418,Right,,,,,,Fastball,Live,,79.46158,-4.211412522,-2.38634771,2080.867071,210.3131149,1:00,5.81159,2.51994,,,,,,,,,,,-5.26045,9.04616,-2.27591,50,5.33537,4.47232,-114.9599,-9.61351,-7.00524,22.28635,-20.12746,6be2f4a6-ab4e-4ec8-b52b-6fa632226f37,09a40e25-d9f5-4ff6-8f16-977d86eae17e,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,36.63234373,1669.855821,0.8024807756,,900ebee7-69f4-48f6-b228-4ddb0c7fa4f8,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
262,2026-06-23,14:11:37.20,"Coleman, Brayden",1000480418,Right,,,,,,Slider,Live,,71.39932,3.643524185,-0.1073240331,2157.326513,72.31944392,8:30,5.76719,2.09513,5.30575,-60.44977,-4.28873,-13.28527,4.15405,0.88729,65.33835,-7.577217912,-2.584158735,0.5393727101,6.9917,-3.31391,-2.07592,50,6.05474,0.5739,-103.61779,4.86995,7.57761,17.81873,-35.76566,5839507e-31be-4390-b102-6c8aef89d31e,09a40e25-d9f5-4ff6-8f16-977d86eae17e,69.88199,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,610d6dde-a2ff-487a-9e11-b2c36444b87c,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
263,2026-06-23,14:11:55.88,"Coleman, Brayden",1000480418,Right,,,,,,ChangeUp,Live,,76.52625,-4.241096944,-4.687666977,1503.067277,217.6223145,1:15,5.95502,2.1401,5.08568,,,,,,,,,,-6.37903,7.75908,-1.70364,50,5.52365,8.76349,-110.57345,-9.40148,-7.87808,20.17164,-22.59162,b8c2b3ac-1781-45ac-b6c5-8821554f59cd,09a40e25-d9f5-4ff6-8f16-977d86eae17e,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,37.66200071,1189.871542,0.7916289315,,3cdff5d0-b7a8-4411-a862-661064efa96e,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
264,2026-06-23,14:12:19.26,"Coleman, Brayden",1000480418,Right,,,,,,ChangeUp,Live,,73.9141,-1.198000048,-2.27477316,1523.435276,243.239226,2:00,5.78855,2.3119,5.29817,-45.77062,6.56958,13.10017,0.84871,1.26711,67.9736,-9.64740201,0.1684486289,0.5207017701,-7.58062,3.81826,-2.11468,50,5.64699,3.87674,-107.37059,-3.60401,-8.81675,19.23163,-27.73317,faaaac7c-72ac-40bd-a268-8983c9a56aea,09a40e25-d9f5-4ff6-8f16-977d86eae17e,72.38777,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,9c9d38fc-7849-4261-aaef-19b7dd031223,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
265,2026-06-23,14:12:49.57,"Coleman, Brayden",1000480418,Right,,,,,,Fastball,Live,,78.6717,-0.01982358031,-3.727423398,1782.798767,194.9931032,12:30,5.90655,2.26688,5.60656,-31.5009,14.1547,3.80915,3.26293,-0.8995,71.92022,-5.894123579,-3.016058726,0.4863158554,-3.0861,7.56484,-1.95061,50,5.88465,7.32746,-114.23207,-0.98654,-4.07234,21.30519,-22.19167,32e644cc-6c78-4a5d-a9b0-47bc6f5840cb,09a40e25-d9f5-4ff6-8f16-977d86eae17e,77.50609,Pitching,23360159,,,,,,,,,,,,,,,,,,,,45.34509715,1253.013405,0.7028350191,,755f2699-71ba-43ca-b6ef-1b2af295d6b0,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
266,2026-06-23,14:20:21.74,"Martino, Mason",1000454450,Left,,,,,,Sinker,Live,,81.95394,3.802472449,4.234943855,2496.070728,104.4905025,9:30,3.57057,-2.98514,5.06171,-38.94799,3.70432,-14.75909,3.9251,-0.21493,75.32145,-3.353801712,1.522516743,0.4700485027,8.72287,1.01469,2.59413,50,3.90233,-8.28139,-118.69785,6.57003,12.60837,19.9207,-30.70738,4f77e025-9b99-4553-8cd7-a8dcd06e2bdd,09a40e25-d9f5-4ff6-8f16-977d86eae17e,80.1884,Pitching,23360159,,,,,,,,,,,,,,,,,,,93.12544052,-57.5458126,1339.454147,0.5366250771,9:00,f4c024c9-a87e-4ec6-8b3e-a0adcd1f5775,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
267,2026-06-23,14:20:53.75,"Martino, Mason",1000454450,Left,,,,,,Sinker,Live,,81.89582,2.547419087,5.184695926,2477.266453,112.7317667,9:45,3.301,-2.92134,5.22088,-38.56931,4.58447,-11.17027,2.49303,1.03504,74.21341,-4.614279717,3.11329209,0.4728036101,7.40518,1.67066,2.45064,50,3.50849,-10.37901,-118.45597,4.0162,10.47202,23.62666,-29.81149,308789e7-a80d-4341-ab94-75e9faddc9ab,09a40e25-d9f5-4ff6-8f16-977d86eae17e,79.72113,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,fa3b6e4f-a011-488b-b3ad-b9f7261767aa,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
268,2026-06-23,14:21:38.96,"Martino, Mason",1000454450,Left,,,,,,Sinker,Live,,82.22943,2.421880863,3.401705305,2414.35495,109.8121929,9:45,3.39479,-2.94287,5.61819,-38.50706,3.45032,-9.75078,2.45111,-0.57751,74.65858,-4.790571683,1.574227387,0.4662035747,6.21086,1.13478,2.65898,50,3.57707,-6.78687,-119.30352,3.85184,8.90612,24.04008,-30.54682,ca608ced-b1f0-41ac-b965-046eb1c87300,09a40e25-d9f5-4ff6-8f16-977d86eae17e,80.84974,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,6c1fc1f2-95c4-4b7b-a4d4-7bb5b6df927c,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
269,2026-06-23,14:22:04.62,"Martino, Mason",1000454450,Left,,,,,,Sinker,Live,,81.55253,2.016219128,5.35969031,2316.780394,97.85816505,9:15,3.44546,-2.92679,5.5374,-40.2843,2.53679,-19.16761,1.98171,0.49936,74.26089,-5.491995598,1.788405588,0.4709775851,11.71332,0.78436,2.47395,50,3.59438,-10.47406,-118.06706,2.9079,16.52334,22.61361,-31.0676,c7b6ab9a-1188-4da8-a8fe-e079b4de3792,09a40e25-d9f5-4ff6-8f16-977d86eae17e,80.03022,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-48.07091519,1548.096524,0.6682103011,,40f36186-a96c-4385-a4ac-259fdf8cf5c0,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
270,2026-06-23,14:22:28.26,"Martino, Mason",1000454450,Left,,,,,,Sinker,Live,,80.7753,2.290080328,1.425663683,2482.544938,87.92117316,9:00,3.33414,-3.08668,4.76108,-44.62511,-0.41417,-10.11226,1.78839,-2.57745,74.49384,-5.880537644,-0.4307080029,0.478559858,5.58268,-0.78744,2.95261,50,3.52518,-2.56243,-117.35626,3.11349,7.86144,20.18462,-33.2829,bf2ece58-a42a-40a3-a782-6fe74dd3ca42,09a40e25-d9f5-4ff6-8f16-977d86eae17e,78.76222,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,2edc9d16-d335-4f74-8130-99dc8aa821f3,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
271,2026-06-23,14:22:56.87,"Martino, Mason",1000454450,Left,,,,,,Sinker,Live,,79.95994,3.738149528,4.760495387,2444.769143,119.6158465,10:00,3.374,-2.8534,5.38425,-40.64181,4.45586,-7.99167,3.50771,0.95247,72.26306,-3.837130722,3.272382153,0.4833352438,5.65487,1.24976,2.43301,50,3.68118,-9.37704,-115.61462,6.30282,7.60463,22.85276,-30.49337,d3d6efda-6acf-4af4-a459-dcc3eb359435,09a40e25-d9f5-4ff6-8f16-977d86eae17e,77.98405,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-60.82270978,1191.858277,0.487513629,,1e54b636-d25b-470e-a4b8-154669815096,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
272,2026-06-23,14:23:27.71,"Martino, Mason",1000454450,Left,,,,,,Cutter,Live,,79.23648,2.320289535,4.361753621,,,,3.32369,-3.0283,4.97781,-45.84367,0.75103,4.21636,1.702,1.44983,71.93238,-6.152325833,5.140824012,0.4912919892,-0.87566,-0.31599,2.60386,50,3.51171,-8.88654,-114.67869,3.14348,-1.15543,23.02224,-32.591,d6e32ca2-109c-425b-931e-f502503df52f,09a40e25-d9f5-4ff6-8f16-977d86eae17e,76.72105,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,4a08e264-f9e5-4d93-a3c0-df0dfd2fa19f,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
273,2026-06-23,14:23:52.02,"Martino, Mason",1000454450,Left,,,,,,Cutter,Live,,80.98086,0.8754809387,4.026400329,,,,3.40289,-3.10987,,-45.14374,1.56481,-1.19394,0.49151,0.69904,73.9077,-7.235390431,3.811388666,0.4918917907,1.74738,0.52703,2.62266,50,3.45524,-8.19607,-117.12678,-0.03825,2.42055,22.7041,-31.44397,2080d55c-7efd-4165-ac40-ba311bc13607,09a40e25-d9f5-4ff6-8f16-977d86eae17e,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,14f88e3f-22bd-495a-8db4-0d7ee2ec9ece,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
274,2026-06-23,14:24:16.79,"Martino, Mason",1000454450,Left,,,,,,Cutter,Live,,79.55561,2.318549685,-0.2943637594,2320.232146,268.2594416,3:00,3.47256,-2.94182,5.10168,-45.26104,0.03535,2.42119,1.88641,-3.01739,72.87788,-6.05202334,0.1546888357,0.4843989575,-1.34968,-0.61637,2.96769,50,3.65633,0.51394,-115.59644,3.18578,-1.82895,21.2491,-33.00929,1387a715-cb93-49f3-b919-360bdbb3c3c8,09a40e25-d9f5-4ff6-8f16-977d86eae17e,77.8128,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,a8e510ad-e6f6-402a-aade-a439aefa547c,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
275,2026-06-23,14:24:46.57,"Martino, Mason",1000454450,Left,,,,,,Cutter,Live,,78.03761,2.944834629,3.831987703,,,,3.52494,-2.96161,4.94368,-46.08844,2.90184,-0.40513,2.47549,0.63086,69.2746,-5.674715203,3.756199819,0.5037631089,1.61298,0.44712,2.58985,50,3.77504,-7.54029,-112.76862,4.33147,2.01594,26.12502,-31.61523,e8a97a88-69d8-474e-8644-7cd5db174e7c,09a40e25-d9f5-4ff6-8f16-977d86eae17e,74.82175,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,8a0c0682-333a-4a31-a5f2-33a45e6cf203,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
